Ward,Day,Time,Demand,DemandType
Ward 42,Thursday,20:00:00,131,High Demand
Ward 42,Thursday,21:00:00,46,Low Demand
Ward 42,Thursday,22:00:00,56,Low Demand
Ward 42,Thursday,23:00:00,65,Medium Demand
Ward 42,Friday,00:00:00,57,Low Demand
Ward 42,Friday,01:00:00,56,Low Demand
Ward 42,Friday,02:00:00,53,Low Demand
Ward 42,Friday,03:00:00,60,Medium Demand
Ward 42,Friday,04:00:00,53,Low Demand
Ward 42,Friday,05:00:00,60,Medium Demand
Ward 42,Friday,06:00:00,105,High Demand
Ward 42,Friday,07:00:00,113,High Demand
Ward 42,Friday,08:00:00,105,High Demand
Ward 42,Friday,09:00:00,113,High Demand
Ward 42,Friday,10:00:00,85,Medium Demand
Ward 42,Friday,11:00:00,83,Medium Demand
Ward 42,Friday,12:00:00,92,High Demand
Ward 42,Friday,13:00:00,78,Medium Demand
Ward 42,Friday,14:00:00,98,High Demand
Ward 42,Friday,15:00:00,86,Medium Demand
Ward 42,Friday,16:00:00,96,High Demand
Ward 42,Friday,17:00:00,153,High Demand
Ward 42,Friday,18:00:00,143,High Demand
Ward 42,Friday,19:00:00,153,High Demand
Ward 42,Friday,20:00:00,148,High Demand
Ward 42,Friday,21:00:00,54,Low Demand
Ward 42,Friday,22:00:00,53,Low Demand
Ward 42,Friday,23:00:00,50,Low Demand
Ward 42,Saturday,00:00:00,72,Medium Demand
Ward 42,Saturday,01:00:00,58,Low Demand
Ward 42,Saturday,02:00:00,59,Low Demand
Ward 42,Saturday,03:00:00,63,Medium Demand
Ward 42,Saturday,04:00:00,57,Low Demand
Ward 42,Saturday,05:00:00,52,Low Demand
Ward 42,Saturday,06:00:00,141,High Demand
Ward 42,Saturday,07:00:00,114,High Demand
Ward 42,Saturday,08:00:00,127,High Demand
Ward 42,Saturday,09:00:00,120,High Demand
Ward 42,Saturday,10:00:00,93,High Demand
Ward 42,Saturday,11:00:00,93,High Demand
Ward 42,Saturday,12:00:00,94,High Demand
Ward 42,Saturday,13:00:00,93,High Demand
Ward 42,Saturday,14:00:00,104,High Demand
Ward 42,Saturday,15:00:00,106,High Demand
Ward 42,Saturday,16:00:00,104,High Demand
Ward 42,Saturday,17:00:00,173,High Demand
Ward 42,Saturday,18:00:00,166,High Demand
Ward 42,Saturday,19:00:00,159,High Demand
Ward 42,Saturday,20:00:00,177,High Demand
Ward 42,Saturday,21:00:00,71,Medium Demand
Ward 42,Saturday,22:00:00,72,Medium Demand
Ward 42,Saturday,23:00:00,51,Low Demand
Ward 43,Sunday,00:00:00,80,Medium Demand
Ward 43,Sunday,01:00:00,90,Medium Demand
Ward 43,Sunday,02:00:00,90,Medium Demand
Ward 43,Sunday,03:00:00,98,High Demand
Ward 43,Sunday,04:00:00,78,Medium Demand
Ward 43,Sunday,05:00:00,71,Medium Demand
Ward 43,Sunday,06:00:00,179,High Demand
Ward 43,Sunday,07:00:00,182,High Demand
Ward 43,Sunday,08:00:00,174,High Demand
Ward 43,Sunday,09:00:00,178,High Demand
Ward 43,Sunday,10:00:00,139,High Demand
Ward 43,Sunday,11:00:00,140,High Demand
Ward 43,Sunday,12:00:00,131,High Demand
Ward 43,Sunday,13:00:00,142,High Demand
Ward 43,Sunday,14:00:00,128,High Demand
Ward 43,Sunday,15:00:00,140,High Demand
Ward 43,Sunday,16:00:00,150,High Demand
Ward 43,Sunday,17:00:00,223,High Demand
Ward 43,Sunday,18:00:00,202,High Demand
Ward 43,Sunday,19:00:00,219,High Demand
Ward 43,Sunday,20:00:00,229,High Demand
Ward 43,Sunday,21:00:00,79,Medium Demand
Ward 43,Sunday,22:00:00,72,Medium Demand
Ward 43,Sunday,23:00:00,71,Medium Demand
Ward 43,Monday,00:00:00,77,Medium Demand
Ward 43,Monday,01:00:00,69,Medium Demand
Ward 43,Monday,02:00:00,76,Medium Demand
Ward 43,Monday,03:00:00,68,Medium Demand
Ward 43,Monday,04:00:00,78,Medium Demand
Ward 43,Monday,05:00:00,73,Medium Demand
Ward 43,Monday,06:00:00,151,High Demand
Ward 43,Monday,07:00:00,152,High Demand
Ward 43,Monday,08:00:00,156,High Demand
Ward 43,Monday,09:00:00,156,High Demand
Ward 43,Monday,10:00:00,124,High Demand
Ward 43,Monday,11:00:00,121,High Demand
Ward 43,Monday,12:00:00,108,High Demand
Ward 43,Monday,13:00:00,112,High Demand
Ward 43,Monday,14:00:00,121,High Demand
Ward 43,Monday,15:00:00,113,High Demand
Ward 43,Monday,16:00:00,114,High Demand
Ward 43,Monday,17:00:00,196,High Demand
Ward 43,Monday,18:00:00,200,High Demand
Ward 43,Monday,19:00:00,190,High Demand
Ward 43,Monday,20:00:00,169,High Demand
Ward 43,Monday,21:00:00,64,Medium Demand
Ward 43,Monday,22:00:00,76,Medium Demand
Ward 43,Monday,23:00:00,63,Medium Demand
Ward 43,Tuesday,00:00:00,82,Medium Demand
Ward 43,Tuesday,01:00:00,73,Medium Demand
Ward 43,Tuesday,02:00:00,86,Medium Demand
Ward 43,Tuesday,03:00:00,65,Medium Demand
Ward 43,Tuesday,04:00:00,69,Medium Demand
Ward 43,Tuesday,05:00:00,61,Medium Demand
Ward 43,Tuesday,06:00:00,153,High Demand
Ward 43,Tuesday,07:00:00,159,High Demand
Ward 43,Tuesday,08:00:00,142,High Demand
Ward 43,Tuesday,09:00:00,148,High Demand
Ward 43,Tuesday,10:00:00,126,High Demand
Ward 43,Tuesday,11:00:00,110,High Demand
Ward 43,Tuesday,12:00:00,128,High Demand
Ward 43,Tuesday,13:00:00,113,High Demand
Ward 43,Tuesday,14:00:00,123,High Demand
Ward 43,Tuesday,15:00:00,110,High Demand
Ward 43,Tuesday,16:00:00,113,High Demand
Ward 43,Tuesday,17:00:00,191,High Demand
Ward 43,Tuesday,18:00:00,178,High Demand
Ward 43,Tuesday,19:00:00,203,High Demand
Ward 43,Tuesday,20:00:00,182,High Demand
Ward 43,Tuesday,21:00:00,89,Medium Demand
Ward 43,Tuesday,22:00:00,62,Medium Demand
Ward 43,Tuesday,23:00:00,70,Medium Demand
Ward 43,Wednesday,00:00:00,68,Medium Demand
Ward 43,Wednesday,01:00:00,87,Medium Demand
Ward 43,Wednesday,02:00:00,74,Medium Demand
Ward 43,Wednesday,03:00:00,81,Medium Demand
Ward 43,Wednesday,04:00:00,73,Medium Demand
Ward 43,Wednesday,05:00:00,77,Medium Demand
Ward 43,Wednesday,06:00:00,164,High Demand
Ward 43,Wednesday,07:00:00,149,High Demand
Ward 43,Wednesday,08:00:00,157,High Demand
Ward 43,Wednesday,09:00:00,163,High Demand
Ward 43,Wednesday,10:00:00,119,High Demand
Ward 43,Wednesday,11:00:00,129,High Demand
Ward 43,Wednesday,12:00:00,122,High Demand
Ward 43,Wednesday,13:00:00,121,High Demand
Ward 43,Wednesday,14:00:00,125,High Demand
Ward 43,Wednesday,15:00:00,107,High Demand
Ward 43,Wednesday,16:00:00,111,High Demand
Ward 43,Wednesday,17:00:00,186,High Demand
Ward 43,Wednesday,18:00:00,184,High Demand
Ward 43,Wednesday,19:00:00,196,High Demand
Ward 43,Wednesday,20:00:00,206,High Demand
Ward 43,Wednesday,21:00:00,65,Medium Demand
Ward 43,Wednesday,22:00:00,65,Medium Demand
Ward 43,Wednesday,23:00:00,66,Medium Demand
Ward 43,Thursday,00:00:00,71,Medium Demand
Ward 43,Thursday,01:00:00,82,Medium Demand
Ward 43,Thursday,02:00:00,68,Medium Demand
Ward 43,Thursday,03:00:00,78,Medium Demand
Ward 43,Thursday,04:00:00,61,Medium Demand
Ward 43,Thursday,05:00:00,68,Medium Demand
Ward 43,Thursday,06:00:00,164,High Demand
Ward 43,Thursday,07:00:00,166,High Demand
Ward 43,Thursday,08:00:00,154,High Demand
Ward 43,Thursday,09:00:00,144,High Demand
Ward 43,Thursday,10:00:00,111,High Demand
Ward 43,Thursday,11:00:00,113,High Demand
Ward 43,Thursday,12:00:00,117,High Demand
Ward 43,Thursday,13:00:00,114,High Demand
Ward 43,Thursday,14:00:00,121,High Demand
Ward 43,Thursday,15:00:00,129,High Demand
Ward 43,Thursday,16:00:00,115,High Demand
Ward 43,Thursday,17:00:00,192,High Demand
Ward 43,Thursday,18:00:00,182,High Demand
Ward 43,Thursday,19:00:00,191,High Demand
Ward 43,Thursday,20:00:00,191,High Demand
Ward 43,Thursday,21:00:00,85,Medium Demand
Ward 43,Thursday,22:00:00,76,Medium Demand
Ward 43,Thursday,23:00:00,86,Medium Demand
Ward 43,Friday,00:00:00,80,Medium Demand
Ward 43,Friday,01:00:00,80,Medium Demand
Ward 43,Friday,02:00:00,72,Medium Demand
Ward 43,Friday,03:00:00,76,Medium Demand
Ward 43,Friday,04:00:00,67,Medium Demand
Ward 43,Friday,05:00:00,77,Medium Demand
Ward 43,Friday,06:00:00,164,High Demand
Ward 43,Friday,07:00:00,156,High Demand
Ward 43,Friday,08:00:00,151,High Demand
Ward 43,Friday,09:00:00,146,High Demand
Ward 43,Friday,10:00:00,110,High Demand
Ward 43,Friday,11:00:00,108,High Demand
Ward 43,Friday,12:00:00,115,High Demand
Ward 43,Friday,13:00:00,132,High Demand
Ward 43,Friday,14:00:00,129,High Demand
Ward 43,Friday,15:00:00,117,High Demand
Ward 43,Friday,16:00:00,129,High Demand
Ward 43,Friday,17:00:00,186,High Demand
Ward 43,Friday,18:00:00,188,High Demand
Ward 43,Friday,19:00:00,167,High Demand
Ward 43,Friday,20:00:00,192,High Demand
Ward 43,Friday,21:00:00,81,Medium Demand
Ward 43,Friday,22:00:00,67,Medium Demand
Ward 43,Friday,23:00:00,80,Medium Demand
Ward 43,Saturday,00:00:00,92,High Demand
Ward 43,Saturday,01:00:00,83,Medium Demand
Ward 43,Saturday,02:00:00,93,High Demand
Ward 43,Saturday,03:00:00,96,High Demand
Ward 43,Saturday,04:00:00,77,Medium Demand
Ward 43,Saturday,05:00:00,95,High Demand
Ward 43,Saturday,06:00:00,175,High Demand
Ward 43,Saturday,07:00:00,179,High Demand
Ward 43,Saturday,08:00:00,166,High Demand
Ward 43,Saturday,09:00:00,184,High Demand
Ward 43,Saturday,10:00:00,127,High Demand
Ward 43,Saturday,11:00:00,148,High Demand
Ward 43,Saturday,12:00:00,124,High Demand
Ward 43,Saturday,13:00:00,129,High Demand
Ward 43,Saturday,14:00:00,134,High Demand
Ward 43,Saturday,15:00:00,146,High Demand
Ward 43,Saturday,16:00:00,135,High Demand
Ward 43,Saturday,17:00:00,227,High Demand
Ward 43,Saturday,18:00:00,218,High Demand
Ward 43,Saturday,19:00:00,198,High Demand
Ward 43,Saturday,20:00:00,217,High Demand
Ward 43,Saturday,21:00:00,83,Medium Demand
Ward 43,Saturday,22:00:00,81,Medium Demand
Ward 43,Saturday,23:00:00,93,High Demand
Ward 44,Sunday,00:00:00,97,High Demand
Ward 44,Sunday,01:00:00,101,High Demand
Ward 44,Sunday,02:00:00,96,High Demand
Ward 44,Sunday,03:00:00,101,High Demand
Ward 44,Sunday,04:00:00,92,High Demand
Ward 44,Sunday,05:00:00,108,High Demand
Ward 44,Sunday,06:00:00,197,High Demand
Ward 44,Sunday,07:00:00,215,High Demand
Ward 44,Sunday,08:00:00,210,High Demand
Ward 44,Sunday,09:00:00,188,High Demand
Ward 44,Sunday,10:00:00,152,High Demand
Ward 44,Sunday,11:00:00,151,High Demand
Ward 44,Sunday,12:00:00,158,High Demand
Ward 44,Sunday,13:00:00,156,High Demand
Ward 44,Sunday,14:00:00,148,High Demand
Ward 44,Sunday,15:00:00,169,High Demand
Ward 44,Sunday,16:00:00,164,High Demand
Ward 44,Sunday,17:00:00,247,High Demand
Ward 44,Sunday,18:00:00,219,High Demand
Ward 44,Sunday,19:00:00,249,High Demand
Ward 44,Sunday,20:00:00,248,High Demand
Ward 44,Sunday,21:00:00,96,High Demand
Ward 44,Sunday,22:00:00,93,High Demand
Ward 44,Sunday,23:00:00,103,High Demand
Ward 44,Monday,00:00:00,84,Medium Demand
Ward 44,Monday,01:00:00,87,Medium Demand
Ward 44,Monday,02:00:00,79,Medium Demand
Ward 44,Monday,03:00:00,75,Medium Demand
Ward 44,Monday,04:00:00,83,Medium Demand
Ward 44,Monday,05:00:00,92,High Demand
Ward 44,Monday,06:00:00,183,High Demand
Ward 44,Monday,07:00:00,168,High Demand
Ward 44,Monday,08:00:00,176,High Demand
Ward 44,Monday,09:00:00,162,High Demand
Ward 44,Monday,10:00:00,127,High Demand
Ward 44,Monday,11:00:00,129,High Demand
Ward 44,Monday,12:00:00,131,High Demand
Ward 44,Monday,13:00:00,129,High Demand
Ward 44,Monday,14:00:00,134,High Demand
Ward 44,Monday,15:00:00,133,High Demand
Ward 44,Monday,16:00:00,140,High Demand
Ward 44,Monday,17:00:00,205,High Demand
Ward 44,Monday,18:00:00,217,High Demand
Ward 44,Monday,19:00:00,209,High Demand
Ward 44,Monday,20:00:00,224,High Demand
Ward 44,Monday,21:00:00,85,Medium Demand
Ward 44,Monday,22:00:00,70,Medium Demand
Ward 44,Monday,23:00:00,88,Medium Demand
Ward 44,Tuesday,00:00:00,86,Medium Demand
Ward 44,Tuesday,01:00:00,71,Medium Demand
Ward 44,Tuesday,02:00:00,71,Medium Demand
Ward 44,Tuesday,03:00:00,70,Medium Demand
Ward 44,Tuesday,04:00:00,81,Medium Demand
Ward 44,Tuesday,05:00:00,90,Medium Demand
Ward 44,Tuesday,06:00:00,175,High Demand
Ward 44,Tuesday,07:00:00,163,High Demand
Ward 44,Tuesday,08:00:00,169,High Demand
Ward 44,Tuesday,09:00:00,169,High Demand
Ward 44,Tuesday,10:00:00,137,High Demand
Ward 44,Tuesday,11:00:00,127,High Demand
Ward 44,Tuesday,12:00:00,138,High Demand
Ward 44,Tuesday,13:00:00,147,High Demand
Ward 44,Tuesday,14:00:00,132,High Demand
Ward 44,Tuesday,15:00:00,141,High Demand
Ward 44,Tuesday,16:00:00,134,High Demand
Ward 44,Tuesday,17:00:00,215,High Demand
Ward 44,Tuesday,18:00:00,193,High Demand
Ward 44,Tuesday,19:00:00,212,High Demand
Ward 44,Tuesday,20:00:00,210,High Demand
Ward 44,Tuesday,21:00:00,84,Medium Demand
Ward 44,Tuesday,22:00:00,83,Medium Demand
Ward 44,Tuesday,23:00:00,83,Medium Demand
Ward 44,Wednesday,00:00:00,96,High Demand
Ward 44,Wednesday,01:00:00,74,Medium Demand
Ward 44,Wednesday,02:00:00,73,Medium Demand
Ward 44,Wednesday,03:00:00,80,Medium Demand
Ward 44,Wednesday,04:00:00,77,Medium Demand
Ward 44,Wednesday,05:00:00,74,Medium Demand
Ward 44,Wednesday,06:00:00,179,High Demand
Ward 44,Wednesday,07:00:00,179,High Demand
Ward 44,Wednesday,08:00:00,190,High Demand
Ward 44,Wednesday,09:00:00,170,High Demand
Ward 44,Wednesday,10:00:00,129,High Demand
Ward 44,Wednesday,11:00:00,123,High Demand
Ward 44,Wednesday,12:00:00,139,High Demand
Ward 44,Wednesday,13:00:00,131,High Demand
Ward 44,Wednesday,14:00:00,133,High Demand
Ward 44,Wednesday,15:00:00,145,High Demand
Ward 44,Wednesday,16:00:00,139,High Demand
Ward 44,Wednesday,17:00:00,223,High Demand
Ward 44,Wednesday,18:00:00,214,High Demand
Ward 44,Wednesday,19:00:00,222,High Demand
Ward 44,Wednesday,20:00:00,194,High Demand
Ward 44,Wednesday,21:00:00,83,Medium Demand
Ward 44,Wednesday,22:00:00,92,High Demand
Ward 44,Wednesday,23:00:00,79,Medium Demand
Ward 44,Thursday,00:00:00,87,Medium Demand
Ward 44,Thursday,01:00:00,89,Medium Demand
Ward 44,Thursday,02:00:00,82,Medium Demand
Ward 44,Thursday,03:00:00,68,Medium Demand
Ward 44,Thursday,04:00:00,80,Medium Demand
Ward 44,Thursday,05:00:00,68,Medium Demand
Ward 44,Thursday,06:00:00,169,High Demand
Ward 44,Thursday,07:00:00,168,High Demand
Ward 44,Thursday,08:00:00,182,High Demand
Ward 44,Thursday,09:00:00,184,High Demand
Ward 44,Thursday,10:00:00,131,High Demand
Ward 44,Thursday,11:00:00,135,High Demand
Ward 44,Thursday,12:00:00,138,High Demand
Ward 44,Thursday,13:00:00,137,High Demand
Ward 44,Thursday,14:00:00,123,High Demand
Ward 44,Thursday,15:00:00,127,High Demand
Ward 44,Thursday,16:00:00,136,High Demand
Ward 44,Thursday,17:00:00,213,High Demand
Ward 44,Thursday,18:00:00,222,High Demand
Ward 44,Thursday,19:00:00,226,High Demand
Ward 44,Thursday,20:00:00,218,High Demand
Ward 44,Thursday,21:00:00,97,High Demand
Ward 44,Thursday,22:00:00,77,Medium Demand
Ward 44,Thursday,23:00:00,85,Medium Demand
Ward 44,Friday,00:00:00,92,High Demand
Ward 44,Friday,01:00:00,92,High Demand
Ward 44,Friday,02:00:00,72,Medium Demand
Ward 44,Friday,03:00:00,89,Medium Demand
Ward 44,Friday,04:00:00,86,Medium Demand
Ward 44,Friday,05:00:00,87,Medium Demand
Ward 44,Friday,06:00:00,164,High Demand
Ward 44,Friday,07:00:00,174,High Demand
Ward 44,Friday,08:00:00,175,High Demand
Ward 44,Friday,09:00:00,176,High Demand
Ward 44,Friday,10:00:00,127,High Demand
Ward 44,Friday,11:00:00,137,High Demand
Ward 44,Friday,12:00:00,122,High Demand
Ward 44,Friday,13:00:00,142,High Demand
Ward 44,Friday,14:00:00,124,High Demand
Ward 44,Friday,15:00:00,141,High Demand
Ward 44,Friday,16:00:00,139,High Demand
Ward 44,Friday,17:00:00,210,High Demand
Ward 44,Friday,18:00:00,224,High Demand
Ward 44,Friday,19:00:00,212,High Demand
Ward 44,Friday,20:00:00,223,High Demand
Ward 44,Friday,21:00:00,79,Medium Demand
Ward 44,Friday,22:00:00,88,Medium Demand
Ward 44,Friday,23:00:00,88,Medium Demand
Ward 44,Saturday,00:00:00,87,Medium Demand
Ward 44,Saturday,01:00:00,85,Medium Demand
Ward 44,Saturday,02:00:00,100,High Demand
Ward 44,Saturday,03:00:00,96,High Demand
Ward 44,Saturday,04:00:00,102,High Demand
Ward 44,Saturday,05:00:00,96,High Demand
Ward 44,Saturday,06:00:00,203,High Demand
Ward 44,Saturday,07:00:00,195,High Demand
Ward 44,Saturday,08:00:00,200,High Demand
Ward 44,Saturday,09:00:00,181,High Demand
Ward 44,Saturday,10:00:00,156,High Demand
Ward 44,Saturday,11:00:00,151,High Demand
Ward 44,Saturday,12:00:00,149,High Demand
Ward 44,Saturday,13:00:00,154,High Demand
Ward 44,Saturday,14:00:00,159,High Demand
Ward 44,Saturday,15:00:00,161,High Demand
Ward 44,Saturday,16:00:00,159,High Demand
Ward 44,Saturday,17:00:00,231,High Demand
Ward 44,Saturday,18:00:00,238,High Demand
Ward 44,Saturday,19:00:00,221,High Demand
Ward 44,Saturday,20:00:00,231,High Demand
Ward 44,Saturday,21:00:00,101,High Demand
Ward 44,Saturday,22:00:00,98,High Demand
Ward 44,Saturday,23:00:00,95,High Demand
Ward 45,Sunday,00:00:00,62,Medium Demand
Ward 45,Sunday,01:00:00,48,Low Demand
Ward 45,Sunday,02:00:00,54,Low Demand
Ward 45,Sunday,03:00:00,51,Low Demand
Ward 45,Sunday,04:00:00,57,Low Demand
Ward 45,Sunday,05:00:00,54,Low Demand
Ward 45,Sunday,06:00:00,120,High Demand
Ward 45,Sunday,07:00:00,109,High Demand
Ward 45,Sunday,08:00:00,111,High Demand
Ward 45,Sunday,09:00:00,111,High Demand
Ward 45,Sunday,10:00:00,87,Medium Demand
Ward 45,Sunday,11:00:00,95,High Demand
Ward 45,Sunday,12:00:00,94,High Demand
Ward 45,Sunday,13:00:00,95,High Demand
Ward 45,Sunday,14:00:00,87,Medium Demand
Ward 45,Sunday,15:00:00,92,High Demand
Ward 45,Sunday,16:00:00,86,Medium Demand
Ward 45,Sunday,17:00:00,154,High Demand
Ward 45,Sunday,18:00:00,136,High Demand
Ward 45,Sunday,19:00:00,152,High Demand
Ward 45,Sunday,20:00:00,125,High Demand
Ward 45,Sunday,21:00:00,58,Low Demand
Ward 45,Sunday,22:00:00,48,Low Demand
Ward 45,Sunday,23:00:00,49,Low Demand
Ward 45,Monday,00:00:00,48,Low Demand
Ward 45,Monday,01:00:00,45,Low Demand
Ward 45,Monday,02:00:00,49,Low Demand
Ward 45,Monday,03:00:00,49,Low Demand
Ward 45,Monday,04:00:00,41,Low Demand
Ward 45,Monday,05:00:00,39,Low Demand
Ward 45,Monday,06:00:00,92,High Demand
Ward 45,Monday,07:00:00,96,High Demand
Ward 45,Monday,08:00:00,101,High Demand
Ward 45,Monday,09:00:00,96,High Demand
Ward 45,Monday,10:00:00,72,Medium Demand
Ward 45,Monday,11:00:00,82,Medium Demand
Ward 45,Monday,12:00:00,71,Medium Demand
Ward 45,Monday,13:00:00,69,Medium Demand
Ward 45,Monday,14:00:00,82,Medium Demand
Ward 45,Monday,15:00:00,66,Medium Demand
Ward 45,Monday,16:00:00,80,Medium Demand
Ward 45,Monday,17:00:00,120,High Demand
Ward 45,Monday,18:00:00,110,High Demand
Ward 45,Monday,19:00:00,119,High Demand
Ward 45,Monday,20:00:00,126,High Demand
Ward 45,Monday,21:00:00,45,Low Demand
Ward 45,Monday,22:00:00,45,Low Demand
Ward 45,Monday,23:00:00,46,Low Demand
Ward 45,Tuesday,00:00:00,49,Low Demand
Ward 45,Tuesday,01:00:00,47,Low Demand
Ward 45,Tuesday,02:00:00,49,Low Demand
Ward 45,Tuesday,03:00:00,53,Low Demand
Ward 45,Tuesday,04:00:00,38,Low Demand
Ward 45,Tuesday,05:00:00,39,Low Demand
Ward 45,Tuesday,06:00:00,102,High Demand
Ward 45,Tuesday,07:00:00,93,High Demand
Ward 45,Tuesday,08:00:00,89,Medium Demand
Ward 45,Tuesday,09:00:00,92,High Demand
Ward 45,Tuesday,10:00:00,82,Medium Demand
Ward 45,Tuesday,11:00:00,79,Medium Demand
Ward 45,Tuesday,12:00:00,80,Medium Demand
Ward 45,Tuesday,13:00:00,84,Medium Demand
Ward 45,Tuesday,14:00:00,72,Medium Demand
Ward 45,Tuesday,15:00:00,75,Medium Demand
Ward 45,Tuesday,16:00:00,79,Medium Demand
Ward 45,Tuesday,17:00:00,122,High Demand
Ward 45,Tuesday,18:00:00,115,High Demand
Ward 45,Tuesday,19:00:00,113,High Demand
Ward 45,Tuesday,20:00:00,108,High Demand
Ward 45,Tuesday,21:00:00,52,Low Demand
Ward 45,Tuesday,22:00:00,40,Low Demand
Ward 45,Tuesday,23:00:00,46,Low Demand
Ward 45,Wednesday,00:00:00,47,Low Demand
Ward 45,Wednesday,01:00:00,50,Low Demand
Ward 45,Wednesday,02:00:00,44,Low Demand
Ward 45,Wednesday,03:00:00,46,Low Demand
Ward 45,Wednesday,04:00:00,45,Low Demand
Ward 45,Wednesday,05:00:00,44,Low Demand
Ward 45,Wednesday,06:00:00,94,High Demand
Ward 45,Wednesday,07:00:00,108,High Demand
Ward 45,Wednesday,08:00:00,90,Medium Demand
Ward 45,Wednesday,09:00:00,94,High Demand
Ward 45,Wednesday,10:00:00,69,Medium Demand
Ward 45,Wednesday,11:00:00,73,Medium Demand
Ward 45,Wednesday,12:00:00,74,Medium Demand
Ward 45,Wednesday,13:00:00,81,Medium Demand
Ward 45,Wednesday,14:00:00,82,Medium Demand
Ward 45,Wednesday,15:00:00,71,Medium Demand
Ward 45,Wednesday,16:00:00,80,Medium Demand
Ward 45,Wednesday,17:00:00,125,High Demand
Ward 45,Wednesday,18:00:00,136,High Demand
Ward 45,Wednesday,19:00:00,120,High Demand
Ward 45,Wednesday,20:00:00,130,High Demand
Ward 45,Wednesday,21:00:00,56,Low Demand
Ward 45,Wednesday,22:00:00,43,Low Demand
Ward 45,Wednesday,23:00:00,42,Low Demand
Ward 45,Thursday,00:00:00,49,Low Demand
Ward 45,Thursday,01:00:00,42,Low Demand
Ward 45,Thursday,02:00:00,40,Low Demand
Ward 45,Thursday,03:00:00,36,Low Demand
Ward 45,Thursday,04:00:00,51,Low Demand
Ward 45,Thursday,05:00:00,40,Low Demand
Ward 45,Thursday,06:00:00,96,High Demand
Ward 45,Thursday,07:00:00,101,High Demand
Ward 45,Thursday,08:00:00,97,High Demand
Ward 45,Thursday,09:00:00,100,High Demand
Ward 45,Thursday,10:00:00,68,Medium Demand
Ward 45,Thursday,11:00:00,81,Medium Demand
Ward 45,Thursday,12:00:00,78,Medium Demand
Ward 45,Thursday,13:00:00,80,Medium Demand
Ward 45,Thursday,14:00:00,77,Medium Demand
Ward 45,Thursday,15:00:00,77,Medium Demand
Ward 45,Thursday,16:00:00,74,Medium Demand
Ward 45,Thursday,17:00:00,110,High Demand
Ward 45,Thursday,18:00:00,119,High Demand
Ward 45,Thursday,19:00:00,118,High Demand
Ward 45,Thursday,20:00:00,137,High Demand
Ward 45,Thursday,21:00:00,43,Low Demand
Ward 45,Thursday,22:00:00,52,Low Demand
Ward 45,Thursday,23:00:00,49,Low Demand
Ward 45,Friday,00:00:00,49,Low Demand
Ward 45,Friday,01:00:00,46,Low Demand
Ward 45,Friday,02:00:00,46,Low Demand
Ward 45,Friday,03:00:00,44,Low Demand
Ward 45,Friday,04:00:00,52,Low Demand
Ward 45,Friday,05:00:00,44,Low Demand
Ward 45,Friday,06:00:00,110,High Demand
Ward 45,Friday,07:00:00,95,High Demand
Ward 45,Friday,08:00:00,90,Medium Demand
Ward 45,Friday,09:00:00,94,High Demand
Ward 45,Friday,10:00:00,79,Medium Demand
Ward 45,Friday,11:00:00,81,Medium Demand
Ward 45,Friday,12:00:00,87,Medium Demand
Ward 45,Friday,13:00:00,76,Medium Demand
Ward 45,Friday,14:00:00,82,Medium Demand
Ward 45,Friday,15:00:00,77,Medium Demand
Ward 45,Friday,16:00:00,79,Medium Demand
Ward 45,Friday,17:00:00,127,High Demand
